STRUCTURE,STRUCTURE_ID,ACTION,FREQ_ID,FREQ_NAME,REF_AREA_ID,REF_AREA_NAME,INDICATOR_ID,INDICATOR_NAME,TIME_PERIOD,OBS_VALUE,AGG_METHOD_ID,OBS_STATUS_ID,OBS_STATUS_NAME,OBS_CONF_ID
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,PYF,French Polynesia,WB_WDI_SP_DYN_CDRT_IN,"Death rate, crude (per 1,000 people)",2014,2.952,_Z,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,GAB,Gabon,WB_WDI_SP_DYN_CDRT_IN,"Death rate, crude (per 1,000 people)",2014,7.659,_Z,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,GMB,"Gambia, The",WB_WDI_SP_DYN_CDRT_IN,"Death rate, crude (per 1,000 people)",2014,7.916,_Z,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,GEO,Georgia,WB_WDI_SP_DYN_CDRT_IN,"Death rate, crude (per 1,000 people)",2014,12.576,_Z,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,DEU,Germany,WB_WDI_SP_DYN_CDRT_IN,"Death rate, crude (per 1,000 people)",2014,10.7,_Z,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,GHA,Ghana,WB_WDI_SP_DYN_CDRT_IN,"Death rate, crude (per 1,000 people)",2014,7.817,_Z,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,GIB,Gibraltar,WB_WDI_SP_DYN_CDRT_IN,"Death rate, crude (per 1,000 people)",2014,7.395,_Z,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,GRC,Greece,WB_WDI_SP_DYN_CDRT_IN,"Death rate, crude (per 1,000 people)",2014,10.4,_Z,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,GRL,Greenland,WB_WDI_SP_DYN_CDRT_IN,"Death rate, crude (per 1,000 people)",2014,8.2,_Z,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,GRD,Grenada,WB_WDI_SP_DYN_CDRT_IN,"Death rate, crude (per 1,000 people)",2014,7.502,_Z,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,GUM,Guam,WB_WDI_SP_DYN_CDRT_IN,"Death rate, crude (per 1,000 people)",2014,5.71,_Z,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,GTM,Guatemala,WB_WDI_SP_DYN_CDRT_IN,"Death rate, crude (per 1,000 people)",2014,5.071,_Z,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,GIN,Guinea,WB_WDI_SP_DYN_CDRT_IN,"Death rate, crude (per 1,000 people)",2014,10.856,_Z,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,GNB,Guinea-Bissau,WB_WDI_SP_DYN_CDRT_IN,"Death rate, crude (per 1,000 people)",2014,9.549,_Z,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,GUY,Guyana,WB_WDI_SP_DYN_CDRT_IN,"Death rate, crude (per 1,000 people)",2014,7.459,_Z,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,HTI,Haiti,WB_WDI_SP_DYN_CDRT_IN,"Death rate, crude (per 1,000 people)",2014,8.243,_Z,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,HND,Honduras,WB_WDI_SP_DYN_CDRT_IN,"Death rate, crude (per 1,000 people)",2014,4.16,_Z,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,HKG,"Hong Kong SAR, China",WB_WDI_SP_DYN_CDRT_IN,"Death rate, crude (per 1,000 people)",2014,6.2,_Z,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,HUN,Hungary,WB_WDI_SP_DYN_CDRT_IN,"Death rate, crude (per 1,000 people)",2014,12.8,_Z,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ISL,Iceland,WB_WDI_SP_DYN_CDRT_IN,"Death rate, crude (per 1,000 people)",2014,6.3,_Z,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,IND,India,WB_WDI_SP_DYN_CDRT_IN,"Death rate, crude (per 1,000 people)",2014,6.79,_Z,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,IDN,Indonesia,WB_WDI_SP_DYN_CDRT_IN,"Death rate, crude (per 1,000 people)",2014,7.43,_Z,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,IRN,"Iran, Islamic Rep.",WB_WDI_SP_DYN_CDRT_IN,"Death rate, crude (per 1,000 people)",2014,4.905,_Z,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,IRQ,Iraq,WB_WDI_SP_DYN_CDRT_IN,"Death rate, crude (per 1,000 people)",2014,5.16,_Z,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,IRL,Ireland,WB_WDI_SP_DYN_CDRT_IN,"Death rate, crude (per 1,000 people)",2014,6.3,_Z,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,IMN,Isle of Man,WB_WDI_SP_DYN_CDRT_IN,"Death rate, crude (per 1,000 people)",2014,9.781,_Z,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ISR,Israel,WB_WDI_SP_DYN_CDRT_IN,"Death rate, crude (per 1,000 people)",2014,5.2,_Z,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ITA,Italy,WB_WDI_SP_DYN_CDRT_IN,"Death rate, crude (per 1,000 people)",2014,9.8,_Z,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,JAM,Jamaica,WB_WDI_SP_DYN_CDRT_IN,"Death rate, crude (per 1,000 people)",2014,6.238,_Z,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,JPN,Japan,WB_WDI_SP_DYN_CDRT_IN,"Death rate, crude (per 1,000 people)",2014,10.1,_Z,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,JOR,Jordan,WB_WDI_SP_DYN_CDRT_IN,"Death rate, crude (per 1,000 people)",2014,3.361,_Z,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,KAZ,Kazakhstan,WB_WDI_SP_DYN_CDRT_IN,"Death rate, crude (per 1,000 people)",2014,7.65,_Z,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,KEN,Kenya,WB_WDI_SP_DYN_CDRT_IN,"Death rate, crude (per 1,000 people)",2014,7.304,_Z,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,KIR,Kiribati,WB_WDI_SP_DYN_CDRT_IN,"Death rate, crude (per 1,000 people)",2014,6.727,_Z,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,PRK,"Korea, Dem. People's Rep.",WB_WDI_SP_DYN_CDRT_IN,"Death rate, crude (per 1,000 people)",2014,8.183,_Z,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,KOR,"Korea, Rep.",WB_WDI_SP_DYN_CDRT_IN,"Death rate, crude (per 1,000 people)",2014,5.3,_Z,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,XKX,Kosovo,WB_WDI_SP_DYN_CDRT_IN,"Death rate, crude (per 1,000 people)",2014,4.645,_Z,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,KWT,Kuwait,WB_WDI_SP_DYN_CDRT_IN,"Death rate, crude (per 1,000 people)",2014,1.695,_Z,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,KGZ,Kyrgyz Republic,WB_WDI_SP_DYN_CDRT_IN,"Death rate, crude (per 1,000 people)",2014,6.1,_Z,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,LAO,Lao PDR,WB_WDI_SP_DYN_CDRT_IN,"Death rate, crude (per 1,000 people)",2014,7.465,_Z,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,LVA,Latvia,WB_WDI_SP_DYN_CDRT_IN,"Death rate, crude (per 1,000 people)",2014,14.3,_Z,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,LBN,Lebanon,WB_WDI_SP_DYN_CDRT_IN,"Death rate, crude (per 1,000 people)",2014,4.221,_Z,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,LSO,Lesotho,WB_WDI_SP_DYN_CDRT_IN,"Death rate, crude (per 1,000 people)",2014,15.519,_Z,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,LBR,Liberia,WB_WDI_SP_DYN_CDRT_IN,"Death rate, crude (per 1,000 people)",2014,9.799,_Z,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,LBY,Libya,WB_WDI_SP_DYN_CDRT_IN,"Death rate, crude (per 1,000 people)",2014,5.43,_Z,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,LIE,Liechtenstein,WB_WDI_SP_DYN_CDRT_IN,"Death rate, crude (per 1,000 people)",2014,7.2,_Z,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,LTU,Lithuania,WB_WDI_SP_DYN_CDRT_IN,"Death rate, crude (per 1,000 people)",2014,13.7,_Z,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,LUX,Luxembourg,WB_WDI_SP_DYN_CDRT_IN,"Death rate, crude (per 1,000 people)",2014,6.9,_Z,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,MAC,"Macao SAR, China",WB_WDI_SP_DYN_CDRT_IN,"Death rate, crude (per 1,000 people)",2014,3.768,_Z,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,MDG,Madagascar,WB_WDI_SP_DYN_CDRT_IN,"Death rate, crude (per 1,000 people)",2014,7.076,_Z,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,MWI,Malawi,WB_WDI_SP_DYN_CDRT_IN,"Death rate, crude (per 1,000 people)",2014,8.376,_Z,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,MYS,Malaysia,WB_WDI_SP_DYN_CDRT_IN,"Death rate, crude (per 1,000 people)",2014,4.981,_Z,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,MDV,Maldives,WB_WDI_SP_DYN_CDRT_IN,"Death rate, crude (per 1,000 people)",2014,2.718,_Z,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,MLI,Mali,WB_WDI_SP_DYN_CDRT_IN,"Death rate, crude (per 1,000 people)",2014,10.548,_Z,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,MLT,Malta,WB_WDI_SP_DYN_CDRT_IN,"Death rate, crude (per 1,000 people)",2014,7.5,_Z,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,MHL,Marshall Islands,WB_WDI_SP_DYN_CDRT_IN,"Death rate, crude (per 1,000 people)",2014,6.94,_Z,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,MRT,Mauritania,WB_WDI_SP_DYN_CDRT_IN,"Death rate, crude (per 1,000 people)",2014,8.301,_Z,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,MUS,Mauritius,WB_WDI_SP_DYN_CDRT_IN,"Death rate, crude (per 1,000 people)",2014,7.7,_Z,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,MEX,Mexico,WB_WDI_SP_DYN_CDRT_IN,"Death rate, crude (per 1,000 people)",2014,5.805,_Z,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,FSM,"Micronesia, Fed. Sts.",WB_WDI_SP_DYN_CDRT_IN,"Death rate, crude (per 1,000 people)",2014,4.844,_Z,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,MDA,Moldova,WB_WDI_SP_DYN_CDRT_IN,"Death rate, crude (per 1,000 people)",2014,14.166,_Z,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,MNG,Mongolia,WB_WDI_SP_DYN_CDRT_IN,"Death rate, crude (per 1,000 people)",2014,6.276,_Z,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,MNE,Montenegro,WB_WDI_SP_DYN_CDRT_IN,"Death rate, crude (per 1,000 people)",2014,9.7,_Z,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,MAR,Morocco,WB_WDI_SP_DYN_CDRT_IN,"Death rate, crude (per 1,000 people)",2014,5.741,_Z,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,MOZ,Mozambique,WB_WDI_SP_DYN_CDRT_IN,"Death rate, crude (per 1,000 people)",2014,10.005,_Z,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,MMR,Myanmar,WB_WDI_SP_DYN_CDRT_IN,"Death rate, crude (per 1,000 people)",2014,8.804,_Z,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,NAM,Namibia,WB_WDI_SP_DYN_CDRT_IN,"Death rate, crude (per 1,000 people)",2014,9.427,_Z,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,NRU,Nauru,WB_WDI_SP_DYN_CDRT_IN,"Death rate, crude (per 1,000 people)",2014,7.13,_Z,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,NPL,Nepal,WB_WDI_SP_DYN_CDRT_IN,"Death rate, crude (per 1,000 people)",2014,6.981,_Z,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,NLD,Netherlands,WB_WDI_SP_DYN_CDRT_IN,"Death rate, crude (per 1,000 people)",2014,8.3,_Z,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,NCL,New Caledonia,WB_WDI_SP_DYN_CDRT_IN,"Death rate, crude (per 1,000 people)",2014,5.2,_Z,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,NZL,New Zealand,WB_WDI_SP_DYN_CDRT_IN,"Death rate, crude (per 1,000 people)",2014,6.87,_Z,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,NIC,Nicaragua,WB_WDI_SP_DYN_CDRT_IN,"Death rate, crude (per 1,000 people)",2014,4.597,_Z,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,NER,Niger,WB_WDI_SP_DYN_CDRT_IN,"Death rate, crude (per 1,000 people)",2014,9.016,_Z,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,NGA,Nigeria,WB_WDI_SP_DYN_CDRT_IN,"Death rate, crude (per 1,000 people)",2014,13.892,_Z,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,MKD,North Macedonia,WB_WDI_SP_DYN_CDRT_IN,"Death rate, crude (per 1,000 people)",2014,9.5,_Z,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,MNP,Northern Mariana Islands,WB_WDI_SP_DYN_CDRT_IN,"Death rate, crude (per 1,000 people)",2014,4.3,_Z,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,NOR,Norway,WB_WDI_SP_DYN_CDRT_IN,"Death rate, crude (per 1,000 people)",2014,7.9,_Z,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,OMN,Oman,WB_WDI_SP_DYN_CDRT_IN,"Death rate, crude (per 1,000 people)",2014,2.243,_Z,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,PAK,Pakistan,WB_WDI_SP_DYN_CDRT_IN,"Death rate, crude (per 1,000 people)",2014,7.274,_Z,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,PLW,Palau,WB_WDI_SP_DYN_CDRT_IN,"Death rate, crude (per 1,000 people)",2014,9.5,_Z,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,PAN,Panama,WB_WDI_SP_DYN_CDRT_IN,"Death rate, crude (per 1,000 people)",2014,4.856,_Z,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,PNG,Papua New Guinea,WB_WDI_SP_DYN_CDRT_IN,"Death rate, crude (per 1,000 people)",2014,6.734,_Z,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,PRY,Paraguay,WB_WDI_SP_DYN_CDRT_IN,"Death rate, crude (per 1,000 people)",2014,5.481,_Z,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,PER,Peru,WB_WDI_SP_DYN_CDRT_IN,"Death rate, crude (per 1,000 people)",2014,6.612,_Z,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,PHL,Philippines,WB_WDI_SP_DYN_CDRT_IN,"Death rate, crude (per 1,000 people)",2014,5.704,_Z,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,POL,Poland,WB_WDI_SP_DYN_CDRT_IN,"Death rate, crude (per 1,000 people)",2014,9.9,_Z,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,PRT,Portugal,WB_WDI_SP_DYN_CDRT_IN,"Death rate, crude (per 1,000 people)",2014,10.1,_Z,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,PRI,Puerto Rico,WB_WDI_SP_DYN_CDRT_IN,"Death rate, crude (per 1,000 people)",2014,8.5,_Z,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,QAT,Qatar,WB_WDI_SP_DYN_CDRT_IN,"Death rate, crude (per 1,000 people)",2014,1.102,_Z,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ROU,Romania,WB_WDI_SP_DYN_CDRT_IN,"Death rate, crude (per 1,000 people)",2014,12.8,_Z,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,RUS,Russian Federation,WB_WDI_SP_DYN_CDRT_IN,"Death rate, crude (per 1,000 people)",2014,13.1,_Z,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,RWA,Rwanda,WB_WDI_SP_DYN_CDRT_IN,"Death rate, crude (per 1,000 people)",2014,6.953,_Z,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,WSM,Samoa,WB_WDI_SP_DYN_CDRT_IN,"Death rate, crude (per 1,000 people)",2014,5.285,_Z,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,SMR,San Marino,WB_WDI_SP_DYN_CDRT_IN,"Death rate, crude (per 1,000 people)",2014,7.7,_Z,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,STP,Sao Tome and Principe,WB_WDI_SP_DYN_CDRT_IN,"Death rate, crude (per 1,000 people)",2014,6.345,_Z,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,SAU,Saudi Arabia,WB_WDI_SP_DYN_CDRT_IN,"Death rate, crude (per 1,000 people)",2014,2.488,_Z,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,SEN,Senegal,WB_WDI_SP_DYN_CDRT_IN,"Death rate, crude (per 1,000 people)",2014,6.318,_Z,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,SRB,Serbia,WB_WDI_SP_DYN_CDRT_IN,"Death rate, crude (per 1,000 people)",2014,14.2,_Z,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,SYC,Seychelles,WB_WDI_SP_DYN_CDRT_IN,"Death rate, crude (per 1,000 people)",2014,7.9,_Z,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,SLE,Sierra Leone,WB_WDI_SP_DYN_CDRT_IN,"Death rate, crude (per 1,000 people)",2014,11.219,_Z,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,SGP,Singapore,WB_WDI_SP_DYN_CDRT_IN,"Death rate, crude (per 1,000 people)",2014,4.7,_Z,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,SXM,Sint Maarten (Dutch part),WB_WDI_SP_DYN_CDRT_IN,"Death rate, crude (per 1,000 people)",2014,4.7,_Z,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,SVK,Slovak Republic,WB_WDI_SP_DYN_CDRT_IN,"Death rate, crude (per 1,000 people)",2014,9.5,_Z,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,SVN,Slovenia,WB_WDI_SP_DYN_CDRT_IN,"Death rate, crude (per 1,000 people)",2014,9.2,_Z,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,SLB,Solomon Islands,WB_WDI_SP_DYN_CDRT_IN,"Death rate, crude (per 1,000 people)",2014,5.407,_Z,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,SOM,Somalia,WB_WDI_SP_DYN_CDRT_IN,"Death rate, crude (per 1,000 people)",2014,12.81,_Z,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ZAF,South Africa,WB_WDI_SP_DYN_CDRT_IN,"Death rate, crude (per 1,000 people)",2014,9.432,_Z,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,SSD,South Sudan,WB_WDI_SP_DYN_CDRT_IN,"Death rate, crude (per 1,000 people)",2014,11.493,_Z,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ESP,Spain,WB_WDI_SP_DYN_CDRT_IN,"Death rate, crude (per 1,000 people)",2014,8.5,_Z,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,LKA,Sri Lanka,WB_WDI_SP_DYN_CDRT_IN,"Death rate, crude (per 1,000 people)",2014,6.979,_Z,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,KNA,St. Kitts and Nevis,WB_WDI_SP_DYN_CDRT_IN,"Death rate, crude (per 1,000 people)",2014,9.612,_Z,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,LCA,St. Lucia,WB_WDI_SP_DYN_CDRT_IN,"Death rate, crude (per 1,000 people)",2014,7.724,_Z,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,MAF,St. Martin (French part),WB_WDI_SP_DYN_CDRT_IN,"Death rate, crude (per 1,000 people)",2014,3.862,_Z,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,VCT,St. Vincent and the Grenadines,WB_WDI_SP_DYN_CDRT_IN,"Death rate, crude (per 1,000 people)",2014,7.858,_Z,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,SDN,Sudan,WB_WDI_SP_DYN_CDRT_IN,"Death rate, crude (per 1,000 people)",2014,7.143,_Z,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,SUR,Suriname,WB_WDI_SP_DYN_CDRT_IN,"Death rate, crude (per 1,000 people)",2014,7.646,_Z,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,SWE,Sweden,WB_WDI_SP_DYN_CDRT_IN,"Death rate, crude (per 1,000 people)",2014,9.2,_Z,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,CHE,Switzerland,WB_WDI_SP_DYN_CDRT_IN,"Death rate, crude (per 1,000 people)",2014,7.8,_Z,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,SYR,Syrian Arab Republic,WB_WDI_SP_DYN_CDRT_IN,"Death rate, crude (per 1,000 people)",2014,8.072,_Z,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,TJK,Tajikistan,WB_WDI_SP_DYN_CDRT_IN,"Death rate, crude (per 1,000 people)",2014,5.512,_Z,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,TZA,Tanzania,WB_WDI_SP_DYN_CDRT_IN,"Death rate, crude (per 1,000 people)",2014,7.252,_Z,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,THA,Thailand,WB_WDI_SP_DYN_CDRT_IN,"Death rate, crude (per 1,000 people)",2014,6.627,_Z,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,TLS,Timor-Leste,WB_WDI_SP_DYN_CDRT_IN,"Death rate, crude (per 1,000 people)",2014,7.579,_Z,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,TGO,Togo,WB_WDI_SP_DYN_CDRT_IN,"Death rate, crude (per 1,000 people)",2014,9.438,_Z,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,TON,Tonga,WB_WDI_SP_DYN_CDRT_IN,"Death rate, crude (per 1,000 people)",2014,6.744,_Z,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,TTO,Trinidad and Tobago,WB_WDI_SP_DYN_CDRT_IN,"Death rate, crude (per 1,000 people)",2014,6.739,_Z,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,TUN,Tunisia,WB_WDI_SP_DYN_CDRT_IN,"Death rate, crude (per 1,000 people)",2014,5.715,_Z,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,TUR,Turkiye,WB_WDI_SP_DYN_CDRT_IN,"Death rate, crude (per 1,000 people)",2014,5.046,_Z,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,TKM,Turkmenistan,WB_WDI_SP_DYN_CDRT_IN,"Death rate, crude (per 1,000 people)",2014,6.567,_Z,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,TCA,Turks and Caicos Islands,WB_WDI_SP_DYN_CDRT_IN,"Death rate, crude (per 1,000 people)",2014,6.559,_Z,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,TUV,Tuvalu,WB_WDI_SP_DYN_CDRT_IN,"Death rate, crude (per 1,000 people)",2014,10.098,_Z,A,Normal value,PU
