STRUCTURE,STRUCTURE_ID,ACTION,FREQ_ID,FREQ_NAME,REF_AREA_ID,REF_AREA_NAME,INDICATOR_ID,INDICATOR_NAME,TIME_PERIOD,OBS_VALUE,OBS_STATUS_ID,OBS_STATUS_NAME,OBS_CONF_ID,OBS_CONF_NAME
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,KNA,St. Kitts and Nevis,WB_WDI_NY_GDP_PCAP_CD,GDP per capita (current US$),2012,17532.0559,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,LCA,St. Lucia,WB_WDI_NY_GDP_PCAP_CD,GDP per capita (current US$),2012,9260.300066,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,VCT,St. Vincent and the Grenadines,WB_WDI_NY_GDP_PCAP_CD,GDP per capita (current US$),2012,6713.807686,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,SDN,Sudan,WB_WDI_NY_GDP_PCAP_CD,GDP per capita (current US$),2012,1019.222107,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,SUR,Suriname,WB_WDI_NY_GDP_PCAP_CD,GDP per capita (current US$),2012,8851.240507,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,SWE,Sweden,WB_WDI_NY_GDP_PCAP_CD,GDP per capita (current US$),2012,57749.82513,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,CHE,Switzerland,WB_WDI_NY_GDP_PCAP_CD,GDP per capita (current US$),2012,85836.20768,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,SYR,Syrian Arab Republic,WB_WDI_NY_GDP_PCAP_CD,GDP per capita (current US$),2012,1897.66115,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,TJK,Tajikistan,WB_WDI_NY_GDP_PCAP_CD,GDP per capita (current US$),2012,952.4528197,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,TZA,Tanzania,WB_WDI_NY_GDP_PCAP_CD,GDP per capita (current US$),2012,861.9699097,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,THA,Thailand,WB_WDI_NY_GDP_PCAP_CD,GDP per capita (current US$),2012,5725.528028,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,TLS,Timor-Leste,WB_WDI_NY_GDP_PCAP_CD,GDP per capita (current US$),2012,1022.619032,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,TGO,Togo,WB_WDI_NY_GDP_PCAP_CD,GDP per capita (current US$),2012,762.3920476,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,TON,Tonga,WB_WDI_NY_GDP_PCAP_CD,GDP per capita (current US$),2012,4384.170583,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,TTO,Trinidad and Tobago,WB_WDI_NY_GDP_PCAP_CD,GDP per capita (current US$),2012,20472.35743,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,TUN,Tunisia,WB_WDI_NY_GDP_PCAP_CD,GDP per capita (current US$),2012,4297.267825,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,TUR,Turkiye,WB_WDI_NY_GDP_PCAP_CD,GDP per capita (current US$),2012,11713.28498,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,TKM,Turkmenistan,WB_WDI_NY_GDP_PCAP_CD,GDP per capita (current US$),2012,6053.874847,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,TCA,Turks and Caicos Islands,WB_WDI_NY_GDP_PCAP_CD,GDP per capita (current US$),2012,22633.95275,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,TUV,Tuvalu,WB_WDI_NY_GDP_PCAP_CD,GDP per capita (current US$),2012,3598.461631,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,UGA,Uganda,WB_WDI_NY_GDP_PCAP_CD,GDP per capita (current US$),2012,795.2228676,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,UKR,Ukraine,WB_WDI_NY_GDP_PCAP_CD,GDP per capita (current US$),2012,3951.342285,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ARE,United Arab Emirates,WB_WDI_NY_GDP_PCAP_CD,GDP per capita (current US$),2012,52034.47625,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,GBR,United Kingdom,WB_WDI_NY_GDP_PCAP_CD,GDP per capita (current US$),2012,42497.3405,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,USA,United States,WB_WDI_NY_GDP_PCAP_CD,GDP per capita (current US$),2012,51784.41147,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,URY,Uruguay,WB_WDI_NY_GDP_PCAP_CD,GDP per capita (current US$),2012,16259.59408,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,UZB,Uzbekistan,WB_WDI_NY_GDP_PCAP_CD,GDP per capita (current US$),2012,2307.346491,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,VUT,Vanuatu,WB_WDI_NY_GDP_PCAP_CD,GDP per capita (current US$),2012,3004.784167,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,VEN,"Venezuela, RB",WB_WDI_NY_GDP_PCAP_CD,GDP per capita (current US$),2012,12901.41716,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,VNM,Viet Nam,WB_WDI_NY_GDP_PCAP_CD,GDP per capita (current US$),2012,2185.117677,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,VIR,Virgin Islands (U.S.),WB_WDI_NY_GDP_PCAP_CD,GDP per capita (current US$),2012,37795.31926,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,PSE,West Bank and Gaza,WB_WDI_NY_GDP_PCAP_CD,GDP per capita (current US$),2012,3067.438727,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,YEM,"Yemen, Rep.",WB_WDI_NY_GDP_PCAP_CD,GDP per capita (current US$),2012,1245.050683,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ZMB,Zambia,WB_WDI_NY_GDP_PCAP_CD,GDP per capita (current US$),2012,1710.050613,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ZWE,Zimbabwe,WB_WDI_NY_GDP_PCAP_CD,GDP per capita (current US$),2012,1238.60109,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,AFE,Africa Eastern and Southern,WB_WDI_NY_GDP_PCAP_CD,GDP per capita (current US$),2013,1673.140476,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,AFW,Africa Western and Central,WB_WDI_NY_GDP_PCAP_CD,GDP per capita (current US$),2013,2113.316986,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ARB,Arab World,WB_WDI_NY_GDP_PCAP_CD,GDP per capita (current US$),2013,7311.296755,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,CSS,Caribbean small states,WB_WDI_NY_GDP_PCAP_CD,GDP per capita (current US$),2013,11336.21604,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,CEB,Central Electricity Board (CEB),WB_WDI_NY_GDP_PCAP_CD,GDP per capita (current US$),2013,13697.2993,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,EAR,Early-demographic dividend,WB_WDI_NY_GDP_PCAP_CD,GDP per capita (current US$),2013,3357.744756,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,EAS,East Asia & Pacific,WB_WDI_NY_GDP_PCAP_CD,GDP per capita (current US$),2013,9446.409165,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,EAP,East Asia & Pacific (excluding high income),WB_WDI_NY_GDP_PCAP_CD,GDP per capita (current US$),2013,5867.354666,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,TEA,East Asia & Pacific (IDA & IBRD),WB_WDI_NY_GDP_PCAP_CD,GDP per capita (current US$),2013,5934.337562,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,EMU,Euro area,WB_WDI_NY_GDP_PCAP_CD,GDP per capita (current US$),2013,39109.1766,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ECS,Europe & Central Asia,WB_WDI_NY_GDP_PCAP_CD,GDP per capita (current US$),2013,26175.77032,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ECA,Europe & Central Asia (excluding high income),WB_WDI_NY_GDP_PCAP_CD,GDP per capita (current US$),2013,7646.123413,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,TEC,Europe & Central Asia (IDA & IBRD),WB_WDI_NY_GDP_PCAP_CD,GDP per capita (current US$),2013,10951.22409,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,EUU,European Union,WB_WDI_NY_GDP_PCAP_CD,GDP per capita (current US$),2013,34803.34614,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,FCS,Fragile and conflict affected situations,WB_WDI_NY_GDP_PCAP_CD,GDP per capita (current US$),2013,2267.604041,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,HPC,Heavily indebted poor countries (HIPC),WB_WDI_NY_GDP_PCAP_CD,GDP per capita (current US$),2013,947.0744897,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,HIC,High income,WB_WDI_NY_GDP_PCAP_CD,GDP per capita (current US$),2013,39073.84034,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,IBD,IBRD only,WB_WDI_NY_GDP_PCAP_CD,GDP per capita (current US$),2013,5827.573155,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,IBT,IDA & IBRD total,WB_WDI_NY_GDP_PCAP_CD,GDP per capita (current US$),2013,4699.59848,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,IDB,IDA blend,WB_WDI_NY_GDP_PCAP_CD,GDP per capita (current US$),2013,1976.248372,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,IDX,IDA only,WB_WDI_NY_GDP_PCAP_CD,GDP per capita (current US$),2013,1014.879832,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,IDA,IDA total,WB_WDI_NY_GDP_PCAP_CD,GDP per capita (current US$),2013,1340.128859,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,LTE,Late-demographic dividend,WB_WDI_NY_GDP_PCAP_CD,GDP per capita (current US$),2013,8562.315979,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,LCN,Latin America & Caribbean,WB_WDI_NY_GDP_PCAP_CD,GDP per capita (current US$),2013,10491.08126,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,LAC,Latin America & Caribbean (excluding high income),WB_WDI_NY_GDP_PCAP_CD,GDP per capita (current US$),2013,9978.513581,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,TLA,Latin America & Caribbean (IDA & IBRD),WB_WDI_NY_GDP_PCAP_CD,GDP per capita (current US$),2013,10420.64453,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,LDC,Least developed countries: UN classification,WB_WDI_NY_GDP_PCAP_CD,GDP per capita (current US$),2013,978.7373105,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,LMY,Low & middle income,WB_WDI_NY_GDP_PCAP_CD,GDP per capita (current US$),2013,4236.632272,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,LIC,Low income,WB_WDI_NY_GDP_PCAP_CD,GDP per capita (current US$),2013,703.2281812,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,LMC,Lower middle income,WB_WDI_NY_GDP_PCAP_CD,GDP per capita (current US$),2013,1761.337453,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,MEA,Middle East and North Africa,WB_WDI_NY_GDP_PCAP_CD,GDP per capita (current US$),2013,8500.600916,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,MNA,Middle East & North Africa (excluding high income),WB_WDI_NY_GDP_PCAP_CD,GDP per capita (current US$),2013,4458.355277,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,TMN,Middle East & North Africa (IDA & IBRD),WB_WDI_NY_GDP_PCAP_CD,GDP per capita (current US$),2013,4471.074146,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,MIC,Middle income,WB_WDI_NY_GDP_PCAP_CD,GDP per capita (current US$),2013,4610.542197,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,NAC,North America,WB_WDI_NY_GDP_PCAP_CD,GDP per capita (current US$),2013,53341.41642,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,OED,OECD members,WB_WDI_NY_GDP_PCAP_CD,GDP per capita (current US$),2013,37624.06404,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,OSS,Other small states,WB_WDI_NY_GDP_PCAP_CD,GDP per capita (current US$),2013,12935.07867,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,PSS,Pacific island small states,WB_WDI_NY_GDP_PCAP_CD,GDP per capita (current US$),2013,3586.991156,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,PST,Post-demographic dividend,WB_WDI_NY_GDP_PCAP_CD,GDP per capita (current US$),2013,42626.33046,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,PRE,Pre-demographic dividend,WB_WDI_NY_GDP_PCAP_CD,GDP per capita (current US$),2013,1764.452116,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,SST,Small states,WB_WDI_NY_GDP_PCAP_CD,GDP per capita (current US$),2013,11440.04492,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,SAS,South Asia,WB_WDI_NY_GDP_PCAP_CD,GDP per capita (current US$),2013,1370.088411,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,TSA,South Asia (IDA & IBRD),WB_WDI_NY_GDP_PCAP_CD,GDP per capita (current US$),2013,1370.088411,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,SSF,Sub-Saharan Africa,WB_WDI_NY_GDP_PCAP_CD,GDP per capita (current US$),2013,1852.626975,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,SSA,Sub-Saharan Africa (excluding high income),WB_WDI_NY_GDP_PCAP_CD,GDP per capita (current US$),2013,1851.425794,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,TSS,Sub-Saharan Africa (IDA & IBRD),WB_WDI_NY_GDP_PCAP_CD,GDP per capita (current US$),2013,1852.626975,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,UMC,Upper middle income,WB_WDI_NY_GDP_PCAP_CD,GDP per capita (current US$),2013,7491.426552,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,WLD,World,WB_WDI_NY_GDP_PCAP_CD,GDP per capita (current US$),2013,10718.52308,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,AFG,Afghanistan,WB_WDI_NY_GDP_PCAP_CD,GDP per capita (current US$),2013,637.0870991,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ALB,Albania,WB_WDI_NY_GDP_PCAP_CD,GDP per capita (current US$),2013,4413.063383,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,DZA,Algeria,WB_WDI_NY_GDP_PCAP_CD,GDP per capita (current US$),2013,5979.60139,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ASM,American Samoa,WB_WDI_NY_GDP_PCAP_CD,GDP per capita (current US$),2013,11813.5022,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,AND,Andorra,WB_WDI_NY_GDP_PCAP_CD,GDP per capita (current US$),2013,42470.31612,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,AGO,Angola,WB_WDI_NY_GDP_PCAP_CD,GDP per capita (current US$),2013,5057.747878,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ATG,Antigua and Barbuda,WB_WDI_NY_GDP_PCAP_CD,GDP per capita (current US$),2013,15050.71228,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ARG,Argentina,WB_WDI_NY_GDP_PCAP_CD,GDP per capita (current US$),2013,12963.67577,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ARM,Armenia,WB_WDI_NY_GDP_PCAP_CD,GDP per capita (current US$),2013,3680.166922,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ABW,Aruba,WB_WDI_NY_GDP_PCAP_CD,GDP per capita (current US$),2013,25813.57673,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,AUS,Australia,WB_WDI_NY_GDP_PCAP_CD,GDP per capita (current US$),2013,68190.701,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,AUT,Austria,WB_WDI_NY_GDP_PCAP_CD,GDP per capita (current US$),2013,50305.35458,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,AZE,Azerbaijan,WB_WDI_NY_GDP_PCAP_CD,GDP per capita (current US$),2013,7875.345367,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,BHS,"Bahamas, The",WB_WDI_NY_GDP_PCAP_CD,GDP per capita (current US$),2013,27432.95343,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,BHR,Bahrain,WB_WDI_NY_GDP_PCAP_CD,GDP per capita (current US$),2013,26989.76011,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,BGD,Bangladesh,WB_WDI_NY_GDP_PCAP_CD,GDP per capita (current US$),2013,958.2629898,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,BRB,Barbados,WB_WDI_NY_GDP_PCAP_CD,GDP per capita (current US$),2013,19308.00911,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,BLR,Belarus,WB_WDI_NY_GDP_PCAP_CD,GDP per capita (current US$),2013,7998.080205,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,BEL,Belgium,WB_WDI_NY_GDP_PCAP_CD,GDP per capita (current US$),2013,46964.59468,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,BLZ,Belize,WB_WDI_NY_GDP_PCAP_CD,GDP per capita (current US$),2013,5950.202999,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,BEN,Benin,WB_WDI_NY_GDP_PCAP_CD,GDP per capita (current US$),2013,1168.926993,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,BMU,Bermuda,WB_WDI_NY_GDP_PCAP_CD,GDP per capita (current US$),2013,101704.4075,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,BTN,Bhutan,WB_WDI_NY_GDP_PCAP_CD,GDP per capita (current US$),2013,2679.952172,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,BOL,Bolivia,WB_WDI_NY_GDP_PCAP_CD,GDP per capita (current US$),2013,2870.02377,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,BIH,Bosnia and Herzegovina,WB_WDI_NY_GDP_PCAP_CD,GDP per capita (current US$),2013,5034.56616,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,BWA,Botswana,WB_WDI_NY_GDP_PCAP_CD,GDP per capita (current US$),2013,6666.912196,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,BRA,Brazil,WB_WDI_NY_GDP_PCAP_CD,GDP per capita (current US$),2013,12458.89121,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,BRN,Brunei Darussalam,WB_WDI_NY_GDP_PCAP_CD,GDP per capita (current US$),2013,44003.06443,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,BGR,Bulgaria,WB_WDI_NY_GDP_PCAP_CD,GDP per capita (current US$),2013,7687.713682,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,BFA,Burkina Faso,WB_WDI_NY_GDP_PCAP_CD,GDP per capita (current US$),2013,759.7620652,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,BDI,Burundi,WB_WDI_NY_GDP_PCAP_CD,GDP per capita (current US$),2013,234.8430454,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,CPV,Cabo Verde,WB_WDI_NY_GDP_PCAP_CD,GDP per capita (current US$),2013,3960.975968,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,KHM,Cambodia,WB_WDI_NY_GDP_PCAP_CD,GDP per capita (current US$),2013,1305.660097,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,CMR,Cameroon,WB_WDI_NY_GDP_PCAP_CD,GDP per capita (current US$),2013,1575.928821,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,CAN,Canada,WB_WDI_NY_GDP_PCAP_CD,GDP per capita (current US$),2013,52638.11872,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,CYM,Cayman Islands,WB_WDI_NY_GDP_PCAP_CD,GDP per capita (current US$),2013,75113.73324,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,CAF,Central African Republic,WB_WDI_NY_GDP_PCAP_CD,GDP per capita (current US$),2013,364.3669626,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,TCD,Chad,WB_WDI_NY_GDP_PCAP_CD,GDP per capita (current US$),2013,946.1295831,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,CHI,Channel Islands,WB_WDI_NY_GDP_PCAP_CD,GDP per capita (current US$),2013,59304.85125,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,CHL,Chile,WB_WDI_NY_GDP_PCAP_CD,GDP per capita (current US$),2013,15683.54864,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,CHN,China,WB_WDI_NY_GDP_PCAP_CD,GDP per capita (current US$),2013,7020.386074,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,COL,Colombia,WB_WDI_NY_GDP_PCAP_CD,GDP per capita (current US$),2013,8279.102556,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,COM,Comoros,WB_WDI_NY_GDP_PCAP_CD,GDP per capita (current US$),2013,1603.327971,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,COD,"Congo, Dem. Rep.",WB_WDI_NY_GDP_PCAP_CD,GDP per capita (current US$),2013,431.1915282,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,COG,"Congo, Rep.",WB_WDI_NY_GDP_PCAP_CD,GDP per capita (current US$),2013,3697.417059,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,CRI,Costa Rica,WB_WDI_NY_GDP_PCAP_CD,GDP per capita (current US$),2013,10803.2402,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,CIV,Cote d'Ivoire,WB_WDI_NY_GDP_PCAP_CD,GDP per capita (current US$),2013,1786.15862,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,HRV,Croatia,WB_WDI_NY_GDP_PCAP_CD,GDP per capita (current US$),2013,14136.39677,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,CUB,Cuba,WB_WDI_NY_GDP_PCAP_CD,GDP per capita (current US$),2013,6828.364282,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,CUW,Curacao,WB_WDI_NY_GDP_PCAP_CD,GDP per capita (current US$),2013,19721.29216,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,CYP,Cyprus,WB_WDI_NY_GDP_PCAP_CD,GDP per capita (current US$),2013,27797.45703,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,CZE,Czechia,WB_WDI_NY_GDP_PCAP_CD,GDP per capita (current US$),2013,20260.4955,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,DNK,Denmark,WB_WDI_NY_GDP_PCAP_CD,GDP per capita (current US$),2013,61377.59406,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,DJI,Djibouti,WB_WDI_NY_GDP_PCAP_CD,GDP per capita (current US$),2013,2074.296689,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,DMA,Dominica,WB_WDI_NY_GDP_PCAP_CD,GDP per capita (current US$),2013,7147.619541,A,Normal value,PU,Public
